synapse_id,expected_name,relative_path
syn54235906,clip15_label8.npy,TRAIN/subject02_config2/clip15_label8.npy
syn54235898,clip16_label4.npy,TRAIN/subject02_config2/clip16_label4.npy
syn54235903,clip17_label8.npy,TRAIN/subject02_config2/clip17_label8.npy
syn54235912,clip18_label5.npy,TRAIN/subject02_config2/clip18_label5.npy
syn54235910,clip19_label8.npy,TRAIN/subject02_config2/clip19_label8.npy
syn54235904,clip20_label2.npy,TRAIN/subject02_config2/clip20_label2.npy
syn54235908,clip21_label9.npy,TRAIN/subject02_config2/clip21_label9.npy
syn54235907,clip22_label3.npy,TRAIN/subject02_config2/clip22_label3.npy
syn54235911,clip23_label8.npy,TRAIN/subject02_config2/clip23_label8.npy
syn54236612,clip00_label8.npy,TRAIN/subject02_config3/clip00_label8.npy
syn54236620,clip01_label0.npy,TRAIN/subject02_config3/clip01_label0.npy
syn54236623,clip02_label8.npy,TRAIN/subject02_config3/clip02_label8.npy
syn54236611,clip03_label1.npy,TRAIN/subject02_config3/clip03_label1.npy
syn54236615,clip04_label8.npy,TRAIN/subject02_config3/clip04_label8.npy
syn54236621,clip05_label1.npy,TRAIN/subject02_config3/clip05_label1.npy
syn54236625,clip06_label8.npy,TRAIN/subject02_config3/clip06_label8.npy
syn54236632,clip07_label8.npy,TRAIN/subject02_config3/clip07_label8.npy
syn54236605,clip08_label2.npy,TRAIN/subject02_config3/clip08_label2.npy
syn54236618,clip09_label6.npy,TRAIN/subject02_config3/clip09_label6.npy
syn54236631,clip10_label3.npy,TRAIN/subject02_config3/clip10_label3.npy
syn54236613,clip11_label7.npy,TRAIN/subject02_config3/clip11_label7.npy
syn54236634,clip12_label2.npy,TRAIN/subject02_config3/clip12_label2.npy
syn54236610,clip13_label6.npy,TRAIN/subject02_config3/clip13_label6.npy
syn54236614,clip14_label3.npy,TRAIN/subject02_config3/clip14_label3.npy
syn54236630,clip15_label8.npy,TRAIN/subject02_config3/clip15_label8.npy
syn54236606,clip16_label5.npy,TRAIN/subject02_config3/clip16_label5.npy
syn54236609,clip17_label4.npy,TRAIN/subject02_config3/clip17_label4.npy
syn54236633,clip18_label8.npy,TRAIN/subject02_config3/clip18_label8.npy
syn54236626,clip19_label5.npy,TRAIN/subject02_config3/clip19_label5.npy
syn54236616,clip20_label8.npy,TRAIN/subject02_config3/clip20_label8.npy
syn54236635,clip21_label8.npy,TRAIN/subject02_config3/clip21_label8.npy
syn54236617,clip22_label2.npy,TRAIN/subject02_config3/clip22_label2.npy
syn54236622,clip23_label9.npy,TRAIN/subject02_config3/clip23_label9.npy
syn54236624,clip24_label3.npy,TRAIN/subject02_config3/clip24_label3.npy
syn54236629,clip25_label8.npy,TRAIN/subject02_config3/clip25_label8.npy
syn54235806,clip00_label8.npy,TRAIN/subject03_config1/clip00_label8.npy
syn54235814,clip01_label0.npy,TRAIN/subject03_config1/clip01_label0.npy
syn54235819,clip02_label8.npy,TRAIN/subject03_config1/clip02_label8.npy
syn54235805,clip03_label1.npy,TRAIN/subject03_config1/clip03_label1.npy
syn54235809,clip04_label8.npy,TRAIN/subject03_config1/clip04_label8.npy
syn54235815,clip05_label1.npy,TRAIN/subject03_config1/clip05_label1.npy
syn54235821,clip06_label8.npy,TRAIN/subject03_config1/clip06_label8.npy
syn54235831,clip07_label8.npy,TRAIN/subject03_config1/clip07_label8.npy
syn54235802,clip08_label2.npy,TRAIN/subject03_config1/clip08_label2.npy
syn54235812,clip09_label6.npy,TRAIN/subject03_config1/clip09_label6.npy
syn54235829,clip10_label3.npy,TRAIN/subject03_config1/clip10_label3.npy
syn54235807,clip11_label7.npy,TRAIN/subject03_config1/clip11_label7.npy
syn54235834,clip12_label2.npy,TRAIN/subject03_config1/clip12_label2.npy
syn54235804,clip13_label6.npy,TRAIN/subject03_config1/clip13_label6.npy
syn54235808,clip14_label3.npy,TRAIN/subject03_config1/clip14_label3.npy
syn54235827,clip15_label8.npy,TRAIN/subject03_config1/clip15_label8.npy
syn54235813,clip16_label8.npy,TRAIN/subject03_config1/clip16_label8.npy
syn54235803,clip17_label4.npy,TRAIN/subject03_config1/clip17_label4.npy
syn54235833,clip18_label8.npy,TRAIN/subject03_config1/clip18_label8.npy
syn54235824,clip19_label5.npy,TRAIN/subject03_config1/clip19_label5.npy
syn54235810,clip20_label8.npy,TRAIN/subject03_config1/clip20_label8.npy
syn54235835,clip21_label8.npy,TRAIN/subject03_config1/clip21_label8.npy
syn54235811,clip22_label2.npy,TRAIN/subject03_config1/clip22_label2.npy
syn54235818,clip23_label9.npy,TRAIN/subject03_config1/clip23_label9.npy
syn54235820,clip24_label3.npy,TRAIN/subject03_config1/clip24_label3.npy
syn54235825,clip25_label8.npy,TRAIN/subject03_config1/clip25_label8.npy
syn54235919,clip00_label8.npy,TRAIN/subject03_config2/clip00_label8.npy
syn54235926,clip01_label0.npy,TRAIN/subject03_config2/clip01_label0.npy
syn54235932,clip02_label1.npy,TRAIN/subject03_config2/clip02_label1.npy
syn54235923,clip03_label8.npy,TRAIN/subject03_config2/clip03_label8.npy
syn54235929,clip04_label1.npy,TRAIN/subject03_config2/clip04_label1.npy
syn54235930,clip05_label8.npy,TRAIN/subject03_config2/clip05_label8.npy
syn54235931,clip06_label8.npy,TRAIN/subject03_config2/clip06_label8.npy
syn54235918,clip07_label2.npy,TRAIN/subject03_config2/clip07_label2.npy
syn54235925,clip08_label6.npy,TRAIN/subject03_config2/clip08_label6.npy
syn54235921,clip09_label3.npy,TRAIN/subject03_config2/clip09_label3.npy
syn54235922,clip10_label7.npy,TRAIN/subject03_config2/clip10_label7.npy
syn54235934,clip11_label2.npy,TRAIN/subject03_config2/clip11_label2.npy
syn54235937,clip12_label6.npy,TRAIN/subject03_config2/clip12_label6.npy
syn54235916,clip13_label3.npy,TRAIN/subject03_config2/clip13_label3.npy
syn54235914,clip14_label8.npy,TRAIN/subject03_config2/clip14_label8.npy
syn54235935,clip15_label8.npy,TRAIN/subject03_config2/clip15_label8.npy
syn54235928,clip16_label4.npy,TRAIN/subject03_config2/clip16_label4.npy
syn54235933,clip17_label8.npy,TRAIN/subject03_config2/clip17_label8.npy
syn54235939,clip18_label5.npy,TRAIN/subject03_config2/clip18_label5.npy
syn54235938,clip19_label8.npy,TRAIN/subject03_config2/clip19_label8.npy
syn54235924,clip20_label8.npy,TRAIN/subject03_config2/clip20_label8.npy
syn54235920,clip21_label2.npy,TRAIN/subject03_config2/clip21_label2.npy
syn54235936,clip22_label9.npy,TRAIN/subject03_config2/clip22_label9.npy
syn54235915,clip23_label3.npy,TRAIN/subject03_config2/clip23_label3.npy
syn54235917,clip24_label8.npy,TRAIN/subject03_config2/clip24_label8.npy
syn54236444,clip00_label8.npy,TRAIN/subject03_config3/clip00_label8.npy
syn54236452,clip01_label0.npy,TRAIN/subject03_config3/clip01_label0.npy
syn54236457,clip02_label8.npy,TRAIN/subject03_config3/clip02_label8.npy
syn54236443,clip03_label1.npy,TRAIN/subject03_config3/clip03_label1.npy
syn54236447,clip04_label8.npy,TRAIN/subject03_config3/clip04_label8.npy
syn54236453,clip05_label1.npy,TRAIN/subject03_config3/clip05_label1.npy
syn54236459,clip06_label8.npy,TRAIN/subject03_config3/clip06_label8.npy
syn54236464,clip07_label8.npy,TRAIN/subject03_config3/clip07_label8.npy
syn54236440,clip08_label2.npy,TRAIN/subject03_config3/clip08_label2.npy
syn54236450,clip09_label6.npy,TRAIN/subject03_config3/clip09_label6.npy
syn54236463,clip10_label3.npy,TRAIN/subject03_config3/clip10_label3.npy
syn54236445,clip11_label7.npy,TRAIN/subject03_config3/clip11_label7.npy
syn54236466,clip12_label2.npy,TRAIN/subject03_config3/clip12_label2.npy
syn54236442,clip13_label6.npy,TRAIN/subject03_config3/clip13_label6.npy
syn54236446,clip14_label3.npy,TRAIN/subject03_config3/clip14_label3.npy
syn54236462,clip15_label8.npy,TRAIN/subject03_config3/clip15_label8.npy
syn54236451,clip16_label8.npy,TRAIN/subject03_config3/clip16_label8.npy
syn54236441,clip17_label4.npy,TRAIN/subject03_config3/clip17_label4.npy
syn54236465,clip18_label8.npy,TRAIN/subject03_config3/clip18_label8.npy
syn54236460,clip19_label5.npy,TRAIN/subject03_config3/clip19_label5.npy
syn54236448,clip20_label8.npy,TRAIN/subject03_config3/clip20_label8.npy
syn54236467,clip21_label8.npy,TRAIN/subject03_config3/clip21_label8.npy
syn54236449,clip22_label2.npy,TRAIN/subject03_config3/clip22_label2.npy
syn54236456,clip23_label9.npy,TRAIN/subject03_config3/clip23_label9.npy
syn54236458,clip24_label3.npy,TRAIN/subject03_config3/clip24_label3.npy
syn54236461,clip25_label8.npy,TRAIN/subject03_config3/clip25_label8.npy
syn54236163,clip00_label8.npy,TRAIN/subject04_config1/clip00_label8.npy
syn54236169,clip01_label0.npy,TRAIN/subject04_config1/clip01_label0.npy
syn54236171,clip02_label8.npy,TRAIN/subject04_config1/clip02_label8.npy
syn54236162,clip03_label1.npy,TRAIN/subject04_config1/clip03_label1.npy
syn54236166,clip04_label8.npy,TRAIN/subject04_config1/clip04_label8.npy
syn54236170,clip05_label1.npy,TRAIN/subject04_config1/clip05_label1.npy
syn54236172,clip06_label8.npy,TRAIN/subject04_config1/clip06_label8.npy
syn54236161,clip07_label2.npy,TRAIN/subject04_config1/clip07_label2.npy
syn54236168,clip08_label6.npy,TRAIN/subject04_config1/clip08_label6.npy
syn54236164,clip09_label3.npy,TRAIN/subject04_config1/clip09_label3.npy
syn54236165,clip10_label7.npy,TRAIN/subject04_config1/clip10_label7.npy
syn54236174,clip11_label2.npy,TRAIN/subject04_config1/clip11_label2.npy
syn54236175,clip12_label6.npy,TRAIN/subject04_config1/clip12_label6.npy
syn54236160,clip13_label3.npy,TRAIN/subject04_config1/clip13_label3.npy
syn54236159,clip14_label8.npy,TRAIN/subject04_config1/clip14_label8.npy
syn54236155,clip15_label4.npy,TRAIN/subject04_config1/clip15_label4.npy
syn54236158,clip16_label5.npy,TRAIN/subject04_config1/clip16_label5.npy
syn54236173,clip17_label8.npy,TRAIN/subject04_config1/clip17_label8.npy
syn54236167,clip18_label2.npy,TRAIN/subject04_config1/clip18_label2.npy
syn54236157,clip19_label9.npy,TRAIN/subject04_config1/clip19_label9.npy
syn54236156,clip20_label3.npy,TRAIN/subject04_config1/clip20_label3.npy
syn54236176,clip21_label8.npy,TRAIN/subject04_config1/clip21_label8.npy
syn54236248,clip00_label8.npy,TRAIN/subject04_config2/clip00_label8.npy
syn54236259,clip01_label0.npy,TRAIN/subject04_config2/clip01_label0.npy
syn54236263,clip02_label8.npy,TRAIN/subject04_config2/clip02_label8.npy
syn54236246,clip03_label1.npy,TRAIN/subject04_config2/clip03_label1.npy
syn54236256,clip04_label8.npy,TRAIN/subject04_config2/clip04_label8.npy
syn54236262,clip05_label1.npy,TRAIN/subject04_config2/clip05_label1.npy
syn54236264,clip06_label8.npy,TRAIN/subject04_config2/clip06_label8.npy
syn54236269,clip07_label8.npy,TRAIN/subject04_config2/clip07_label8.npy
syn54236239,clip08_label2.npy,TRAIN/subject04_config2/clip08_label2.npy
syn54236257,clip09_label6.npy,TRAIN/subject04_config2/clip09_label6.npy
syn54236268,clip10_label3.npy,TRAIN/subject04_config2/clip10_label3.npy
syn54236249,clip11_label7.npy,TRAIN/subject04_config2/clip11_label7.npy
syn54236276,clip12_label2.npy,TRAIN/subject04_config2/clip12_label2.npy
syn54236245,clip13_label6.npy,TRAIN/subject04_config2/clip13_label6.npy
syn54236250,clip14_label3.npy,TRAIN/subject04_config2/clip14_label3.npy
syn54236267,clip15_label5.npy,TRAIN/subject04_config2/clip15_label5.npy
syn54236258,clip16_label8.npy,TRAIN/subject04_config2/clip16_label8.npy
syn54236243,clip17_label4.npy,TRAIN/subject04_config2/clip17_label4.npy
syn54236277,clip18_label5.npy,TRAIN/subject04_config2/clip18_label5.npy
syn54236272,clip19_label8.npy,TRAIN/subject04_config2/clip19_label8.npy
syn54236273,clip20_label5.npy,TRAIN/subject04_config2/clip20_label5.npy
syn54236253,clip21_label2.npy,TRAIN/subject04_config2/clip21_label2.npy
syn54236266,clip22_label9.npy,TRAIN/subject04_config2/clip22_label9.npy
syn54236240,clip23_label3.npy,TRAIN/subject04_config2/clip23_label3.npy
syn54236244,clip24_label5.npy,TRAIN/subject04_config2/clip24_label5.npy
syn54236265,clip25_label8.npy,TRAIN/subject04_config2/clip25_label8.npy
syn54236386,clip00_label8.npy,TRAIN/subject04_config3/clip00_label8.npy
syn54236392,clip01_label0.npy,TRAIN/subject04_config3/clip01_label0.npy
syn54236394,clip02_label8.npy,TRAIN/subject04_config3/clip02_label8.npy
syn54236385,clip03_label1.npy,TRAIN/subject04_config3/clip03_label1.npy
syn54236389,clip04_label8.npy,TRAIN/subject04_config3/clip04_label8.npy
syn54236393,clip05_label1.npy,TRAIN/subject04_config3/clip05_label1.npy
syn54236395,clip06_label8.npy,TRAIN/subject04_config3/clip06_label8.npy
syn54236403,clip07_label8.npy,TRAIN/subject04_config3/clip07_label8.npy
syn54236378,clip08_label2.npy,TRAIN/subject04_config3/clip08_label2.npy
syn54236390,clip09_label6.npy,TRAIN/subject04_config3/clip09_label6.npy
syn54236401,clip10_label3.npy,TRAIN/subject04_config3/clip10_label3.npy
syn54236387,clip11_label7.npy,TRAIN/subject04_config3/clip11_label7.npy
syn54236406,clip12_label2.npy,TRAIN/subject04_config3/clip12_label2.npy
syn54236382,clip13_label6.npy,TRAIN/subject04_config3/clip13_label6.npy
syn54236388,clip14_label3.npy,TRAIN/subject04_config3/clip14_label3.npy
syn54236399,clip15_label8.npy,TRAIN/subject04_config3/clip15_label8.npy
syn54236391,clip16_label8.npy,TRAIN/subject04_config3/clip16_label8.npy
syn54236381,clip17_label4.npy,TRAIN/subject04_config3/clip17_label4.npy
syn54236407,clip18_label5.npy,TRAIN/subject04_config3/clip18_label5.npy
syn54236404,clip19_label8.npy,TRAIN/subject04_config3/clip19_label8.npy
syn54236398,clip20_label2.npy,TRAIN/subject04_config3/clip20_label2.npy
syn54236402,clip21_label9.npy,TRAIN/subject04_config3/clip21_label9.npy
syn54236400,clip22_label3.npy,TRAIN/subject04_config3/clip22_label3.npy
syn54236405,clip23_label8.npy,TRAIN/subject04_config3/clip23_label8.npy
syn54236710,clip00_label8.npy,TRAIN/subject05_config1/clip00_label8.npy
syn54236717,clip01_label8.npy,TRAIN/subject05_config1/clip01_label8.npy
syn54236724,clip02_label0.npy,TRAIN/subject05_config1/clip02_label0.npy
syn54236713,clip03_label8.npy,TRAIN/subject05_config1/clip03_label8.npy
syn54236720,clip04_label1.npy,TRAIN/subject05_config1/clip04_label1.npy
syn54236721,clip05_label8.npy,TRAIN/subject05_config1/clip05_label8.npy
syn54236718,clip06_label1.npy,TRAIN/subject05_config1/clip06_label1.npy
syn54236731,clip07_label8.npy,TRAIN/subject05_config1/clip07_label8.npy
syn54236707,clip08_label2.npy,TRAIN/subject05_config1/clip08_label2.npy
syn54236716,clip09_label6.npy,TRAIN/subject05_config1/clip09_label6.npy
syn54236730,clip10_label3.npy,TRAIN/subject05_config1/clip10_label3.npy
syn54236711,clip11_label7.npy,TRAIN/subject05_config1/clip11_label7.npy
syn54236735,clip12_label2.npy,TRAIN/subject05_config1/clip12_label2.npy
syn54236709,clip13_label6.npy,TRAIN/subject05_config1/clip13_label6.npy
syn54236712,clip14_label3.npy,TRAIN/subject05_config1/clip14_label3.npy
syn54236727,clip15_label8.npy,TRAIN/subject05_config1/clip15_label8.npy
syn54236708,clip16_label0.npy,TRAIN/subject05_config1/clip16_label0.npy
syn54236726,clip17_label8.npy,TRAIN/subject05_config1/clip17_label8.npy
syn54236728,clip18_label4.npy,TRAIN/subject05_config1/clip18_label4.npy
syn54236732,clip19_label8.npy,TRAIN/subject05_config1/clip19_label8.npy
syn54236734,clip20_label5.npy,TRAIN/subject05_config1/clip20_label5.npy
syn54236736,clip21_label8.npy,TRAIN/subject05_config1/clip21_label8.npy
syn54236715,clip22_label2.npy,TRAIN/subject05_config1/clip22_label2.npy
syn54236719,clip23_label9.npy,TRAIN/subject05_config1/clip23_label9.npy
syn54236723,clip24_label3.npy,TRAIN/subject05_config1/clip24_label3.npy
syn54236725,clip25_label8.npy,TRAIN/subject05_config1/clip25_label8.npy
syn54236317,clip00_label8.npy,TRAIN/subject05_config2/clip00_label8.npy
syn54236328,clip01_label8.npy,TRAIN/subject05_config2/clip01_label8.npy
syn54236337,clip02_label0.npy,TRAIN/subject05_config2/clip02_label0.npy
syn54236325,clip03_label8.npy,TRAIN/subject05_config2/clip03_label8.npy
syn54236332,clip04_label1.npy,TRAIN/subject05_config2/clip04_label1.npy
syn54236333,clip05_label8.npy,TRAIN/subject05_config2/clip05_label8.npy
syn54236329,clip06_label1.npy,TRAIN/subject05_config2/clip06_label1.npy
syn54236341,clip07_label8.npy,TRAIN/subject05_config2/clip07_label8.npy
syn54236314,clip08_label2.npy,TRAIN/subject05_config2/clip08_label2.npy
syn54236327,clip09_label6.npy,TRAIN/subject05_config2/clip09_label6.npy
syn54236340,clip10_label3.npy,TRAIN/subject05_config2/clip10_label3.npy
syn54236318,clip11_label7.npy,TRAIN/subject05_config2/clip11_label7.npy
syn54236345,clip12_label2.npy,TRAIN/subject05_config2/clip12_label2.npy
syn54236316,clip13_label6.npy,TRAIN/subject05_config2/clip13_label6.npy
syn54236319,clip14_label3.npy,TRAIN/subject05_config2/clip14_label3.npy
syn54236338,clip15_label8.npy,TRAIN/subject05_config2/clip15_label8.npy
syn54236330,clip16_label4.npy,TRAIN/subject05_config2/clip16_label4.npy
syn54236331,clip17_label5.npy,TRAIN/subject05_config2/clip17_label5.npy
syn54236342,clip18_label8.npy,TRAIN/subject05_config2/clip18_label8.npy
syn54236336,clip19_label5.npy,TRAIN/subject05_config2/clip19_label5.npy
syn54236326,clip20_label8.npy,TRAIN/subject05_config2/clip20_label8.npy
syn54236324,clip21_label2.npy,TRAIN/subject05_config2/clip21_label2.npy
syn54236339,clip22_label9.npy,TRAIN/subject05_config2/clip22_label9.npy
syn54236315,clip23_label3.npy,TRAIN/subject05_config2/clip23_label3.npy
syn54235797,clip00_label1.npy,TRAIN/subject05_config3/clip00_label1.npy
syn54235763,clip01_label5.npy,TRAIN/subject05_config3/clip01_label5.npy
syn54235776,clip02_label8.npy,TRAIN/subject05_config3/clip02_label8.npy
syn54235767,clip03_label0.npy,TRAIN/subject05_config3/clip03_label0.npy
syn54235766,clip04_label8.npy,TRAIN/subject05_config3/clip04_label8.npy
syn54235770,clip05_label1.npy,TRAIN/subject05_config3/clip05_label1.npy
syn54235778,clip06_label8.npy,TRAIN/subject05_config3/clip06_label8.npy
syn54235782,clip07_label1.npy,TRAIN/subject05_config3/clip07_label1.npy
syn54235769,clip08_label8.npy,TRAIN/subject05_config3/clip08_label8.npy
syn54235785,clip09_label2.npy,TRAIN/subject05_config3/clip09_label2.npy
syn54235796,clip10_label6.npy,TRAIN/subject05_config3/clip10_label6.npy
syn54235792,clip11_label3.npy,TRAIN/subject05_config3/clip11_label3.npy
syn54235781,clip12_label7.npy,TRAIN/subject05_config3/clip12_label7.npy
syn54235789,clip13_label2.npy,TRAIN/subject05_config3/clip13_label2.npy
syn54235786,clip14_label6.npy,TRAIN/subject05_config3/clip14_label6.npy
syn54235764,clip15_label3.npy,TRAIN/subject05_config3/clip15_label3.npy
syn54235765,clip16_label5.npy,TRAIN/subject05_config3/clip16_label5.npy
syn54235784,clip17_label8.npy,TRAIN/subject05_config3/clip17_label8.npy
syn54235795,clip18_label4.npy,TRAIN/subject05_config3/clip18_label4.npy
syn54235798,clip19_label8.npy,TRAIN/subject05_config3/clip19_label8.npy
syn54235799,clip20_label5.npy,TRAIN/subject05_config3/clip20_label5.npy
syn54235800,clip21_label8.npy,TRAIN/subject05_config3/clip21_label8.npy
syn54235768,clip22_label2.npy,TRAIN/subject05_config3/clip22_label2.npy
syn54235775,clip23_label9.npy,TRAIN/subject05_config3/clip23_label9.npy
syn54235777,clip24_label3.npy,TRAIN/subject05_config3/clip24_label3.npy
syn54235783,clip25_label8.npy,TRAIN/subject05_config3/clip25_label8.npy
syn54236682,clip00_label8.npy,TRAIN/subject06_config1/clip00_label8.npy
syn54236687,clip01_label8.npy,TRAIN/subject06_config1/clip01_label8.npy
syn54236693,clip02_label0.npy,TRAIN/subject06_config1/clip02_label0.npy
syn54236685,clip03_label8.npy,TRAIN/subject06_config1/clip03_label8.npy
syn54236691,clip04_label1.npy,TRAIN/subject06_config1/clip04_label1.npy
syn54236692,clip05_label8.npy,TRAIN/subject06_config1/clip05_label8.npy
syn54236688,clip06_label1.npy,TRAIN/subject06_config1/clip06_label1.npy
syn54236701,clip07_label8.npy,TRAIN/subject06_config1/clip07_label8.npy
syn54236678,clip08_label2.npy,TRAIN/subject06_config1/clip08_label2.npy
syn54236686,clip09_label6.npy,TRAIN/subject06_config1/clip09_label6.npy
syn54236699,clip10_label3.npy,TRAIN/subject06_config1/clip10_label3.npy
syn54236683,clip11_label7.npy,TRAIN/subject06_config1/clip11_label7.npy
syn54236704,clip12_label2.npy,TRAIN/subject06_config1/clip12_label2.npy
syn54236681,clip13_label6.npy,TRAIN/subject06_config1/clip13_label6.npy
syn54236684,clip14_label3.npy,TRAIN/subject06_config1/clip14_label3.npy
syn54236696,clip15_label8.npy,TRAIN/subject06_config1/clip15_label8.npy
syn54236689,clip16_label4.npy,TRAIN/subject06_config1/clip16_label4.npy
syn54236694,clip17_label8.npy,TRAIN/subject06_config1/clip17_label8.npy
syn54236705,clip18_label5.npy,TRAIN/subject06_config1/clip18_label5.npy
syn54236702,clip19_label8.npy,TRAIN/subject06_config1/clip19_label8.npy
syn54236695,clip20_label2.npy,TRAIN/subject06_config1/clip20_label2.npy
syn54236700,clip21_label9.npy,TRAIN/subject06_config1/clip21_label9.npy
syn54236697,clip22_label3.npy,TRAIN/subject06_config1/clip22_label3.npy
syn54236703,clip23_label8.npy,TRAIN/subject06_config1/clip23_label8.npy
syn54236005,clip00_label8.npy,TRAIN/subject06_config2/clip00_label8.npy
syn54236010,clip01_label8.npy,TRAIN/subject06_config2/clip01_label8.npy
syn54236015,clip02_label0.npy,TRAIN/subject06_config2/clip02_label0.npy
syn54236008,clip03_label8.npy,TRAIN/subject06_config2/clip03_label8.npy
syn54236013,clip04_label1.npy,TRAIN/subject06_config2/clip04_label1.npy
syn54236014,clip05_label8.npy,TRAIN/subject06_config2/clip05_label8.npy
syn54236011,clip06_label1.npy,TRAIN/subject06_config2/clip06_label1.npy
syn54236023,clip07_label8.npy,TRAIN/subject06_config2/clip07_label8.npy
syn54236003,clip08_label2.npy,TRAIN/subject06_config2/clip08_label2.npy
syn54236009,clip09_label6.npy,TRAIN/subject06_config2/clip09_label6.npy
syn54236020,clip10_label3.npy,TRAIN/subject06_config2/clip10_label3.npy
syn54236006,clip11_label7.npy,TRAIN/subject06_config2/clip11_label7.npy
syn54236026,clip12_label2.npy,TRAIN/subject06_config2/clip12_label2.npy
syn54236004,clip13_label6.npy,TRAIN/subject06_config2/clip13_label6.npy
syn54236007,clip14_label3.npy,TRAIN/subject06_config2/clip14_label3.npy
syn54236018,clip15_label8.npy,TRAIN/subject06_config2/clip15_label8.npy
syn54236012,clip16_label4.npy,TRAIN/subject06_config2/clip16_label4.npy
syn54236016,clip17_label8.npy,TRAIN/subject06_config2/clip17_label8.npy
syn54236027,clip18_label5.npy,TRAIN/subject06_config2/clip18_label5.npy
syn54236024,clip19_label8.npy,TRAIN/subject06_config2/clip19_label8.npy
syn54236017,clip20_label2.npy,TRAIN/subject06_config2/clip20_label2.npy
syn54236021,clip21_label9.npy,TRAIN/subject06_config2/clip21_label9.npy
syn54236019,clip22_label3.npy,TRAIN/subject06_config2/clip22_label3.npy
syn54236025,clip23_label8.npy,TRAIN/subject06_config2/clip23_label8.npy
syn54235839,clip00_label8.npy,TRAIN/subject06_config3/clip00_label8.npy
syn54235844,clip01_label8.npy,TRAIN/subject06_config3/clip01_label8.npy
syn54235849,clip02_label0.npy,TRAIN/subject06_config3/clip02_label0.npy
syn54235842,clip03_label8.npy,TRAIN/subject06_config3/clip03_label8.npy
syn54235847,clip04_label1.npy,TRAIN/subject06_config3/clip04_label1.npy
syn54235848,clip05_label8.npy,TRAIN/subject06_config3/clip05_label8.npy
syn54235845,clip06_label1.npy,TRAIN/subject06_config3/clip06_label1.npy
syn54235856,clip07_label8.npy,TRAIN/subject06_config3/clip07_label8.npy
syn54235837,clip08_label2.npy,TRAIN/subject06_config3/clip08_label2.npy
syn54235843,clip09_label6.npy,TRAIN/subject06_config3/clip09_label6.npy
syn54235854,clip10_label3.npy,TRAIN/subject06_config3/clip10_label3.npy
syn54235840,clip11_label7.npy,TRAIN/subject06_config3/clip11_label7.npy
syn54235859,clip12_label2.npy,TRAIN/subject06_config3/clip12_label2.npy
syn54235838,clip13_label6.npy,TRAIN/subject06_config3/clip13_label6.npy
syn54235841,clip14_label3.npy,TRAIN/subject06_config3/clip14_label3.npy
syn54235852,clip15_label8.npy,TRAIN/subject06_config3/clip15_label8.npy
syn54235846,clip16_label4.npy,TRAIN/subject06_config3/clip16_label4.npy
syn54235850,clip17_label8.npy,TRAIN/subject06_config3/clip17_label8.npy
syn54235860,clip18_label5.npy,TRAIN/subject06_config3/clip18_label5.npy
syn54235857,clip19_label8.npy,TRAIN/subject06_config3/clip19_label8.npy
syn54235851,clip20_label2.npy,TRAIN/subject06_config3/clip20_label2.npy
syn54235855,clip21_label9.npy,TRAIN/subject06_config3/clip21_label9.npy
syn54235853,clip22_label3.npy,TRAIN/subject06_config3/clip22_label3.npy
syn54235858,clip23_label8.npy,TRAIN/subject06_config3/clip23_label8.npy
syn54236557,clip00_label8.npy,TRAIN/subject07_config1/clip00_label8.npy
syn54236569,clip01_label8.npy,TRAIN/subject07_config1/clip01_label8.npy
syn54236584,clip02_label0.npy,TRAIN/subject07_config1/clip02_label0.npy
syn54236562,clip03_label8.npy,TRAIN/subject07_config1/clip03_label8.npy
syn54236578,clip04_label1.npy,TRAIN/subject07_config1/clip04_label1.npy
syn54236583,clip05_label8.npy,TRAIN/subject07_config1/clip05_label8.npy
syn54236572,clip06_label1.npy,TRAIN/subject07_config1/clip06_label1.npy
syn54236595,clip07_label8.npy,TRAIN/subject07_config1/clip07_label8.npy
syn54236553,clip08_label2.npy,TRAIN/subject07_config1/clip08_label2.npy
syn54236566,clip09_label6.npy,TRAIN/subject07_config1/clip09_label6.npy
syn54236592,clip10_label3.npy,TRAIN/subject07_config1/clip10_label3.npy
syn54236560,clip11_label7.npy,TRAIN/subject07_config1/clip11_label7.npy
syn54236600,clip12_label2.npy,TRAIN/subject07_config1/clip12_label2.npy
syn54236556,clip13_label6.npy,TRAIN/subject07_config1/clip13_label6.npy
syn54236561,clip14_label3.npy,TRAIN/subject07_config1/clip14_label3.npy
syn54236587,clip15_label8.npy,TRAIN/subject07_config1/clip15_label8.npy
syn54236554,clip16_label5.npy,TRAIN/subject07_config1/clip16_label5.npy
syn54236585,clip17_label8.npy,TRAIN/subject07_config1/clip17_label8.npy
syn54236591,clip18_label4.npy,TRAIN/subject07_config1/clip18_label4.npy
syn54236596,clip19_label8.npy,TRAIN/subject07_config1/clip19_label8.npy
syn54236599,clip20_label5.npy,TRAIN/subject07_config1/clip20_label5.npy
syn54236601,clip21_label8.npy,TRAIN/subject07_config1/clip21_label8.npy
syn54236590,clip22_label3.npy,TRAIN/subject07_config1/clip22_label3.npy
syn54236573,clip23_label9.npy,TRAIN/subject07_config1/clip23_label9.npy
syn54236555,clip24_label5.npy,TRAIN/subject07_config1/clip24_label5.npy
syn54236586,clip25_label9.npy,TRAIN/subject07_config1/clip25_label9.npy
